freqs,channel,p1,chi2
335.9375,3,0.8684,0.6197
335.9375,4,0.8842,0.6236
335.9375,5,0.5235,0.9269
335.9375,6,0.8868,0.6044
335.9375,7,0.7375,0.7001
335.9375,8,0.9929,0.5111
335.9375,9,0.5444,0.8702
335.9375,10,0.6031,0.8093
335.9375,11,0.9222,1.3478
335.9375,12,0.6545,0.743
335.9375,13,0.4641,0.7983
335.9375,14,0.6976,0.7576
335.9375,15,1.1437,0.4797
337.8906,0,0.4597,0.9041
337.8906,1,0.3936,0.8993
337.8906,2,0.927,0.527
337.8906,3,0.8784,0.6357
337.8906,4,0.8919,0.5963
337.8906,5,0.5029,0.8506
337.8906,6,0.8878,0.6113
337.8906,7,0.747,0.7284
337.8906,8,1.0088,0.5269
337.8906,9,0.5352,0.8554
337.8906,10,0.6114,0.8095
337.8906,11,0.5289,0.8915
337.8906,12,0.6811,0.7779
337.8906,13,0.4905,0.8746
337.8906,14,0.6993,0.7559
337.8906,15,1.1075,0.4992
339.8438,0,0.4544,0.9149
339.8438,1,0.4415,3.1288
339.8438,2,0.9194,0.5487
339.8438,3,0.8515,0.6196
339.8438,4,0.896,0.6024
339.8438,5,0.5028,0.8805
339.8438,6,0.8754,0.6311
339.8438,7,0.7131,0.7056
339.8438,8,0.9892,0.5135
339.8438,9,0.5295,0.8215
339.8438,10,0.5976,0.8021
339.8438,11,0.5311,0.8757
339.8438,12,0.6349,0.7213
339.8438,13,0.4838,0.8884
339.8438,14,0.6856,0.7279
339.8438,15,1.0515,0.5467
341.7969,0,0.4303,0.931
341.7969,1,0.4057,0.9362
341.7969,2,0.8923,0.5828
341.7969,3,0.8237,0.6609
341.7969,4,0.8756,0.5961
341.7969,5,0.4725,0.9103
341.7969,6,0.8466,0.6043
341.7969,7,0.6746,0.7588
341.7969,8,0.9946,0.5542
341.7969,9,0.5211,0.8767
341.7969,10,0.5919,0.8373
341.7969,11,0.5342,0.9109
341.7969,12,0.6405,0.7536
341.7969,13,0.4685,0.8788
341.7969,14,0.5976,1.366
341.7969,15,1.017,0.5607
343.75,0,0.7185,1.5958
343.75,1,0.4186,1.0575
343.75,2,0.8592,0.6282
343.75,3,0.7848,0.6548
343.75,4,0.8617,0.6077
343.75,5,0.452,0.9202
343.75,6,0.8304,0.6339
343.75,7,0.6583,0.7461
343.75,8,0.9659,0.5729
343.75,9,0.4871,0.8287
343.75,10,0.5419,0.7891
343.75,11,0.5029,0.8934
343.75,12,0.6255,0.8014
343.75,13,0.4501,0.906
343.75,14,0.641,0.7791
343.75,15,0.9473,0.6047
345.7031,0,0.3728,0.9331
345.7031,1,0.3911,0.9027
345.7031,2,0.8439,0.638
345.7031,3,0.7599,0.6782
345.7031,4,0.8314,0.6155
345.7031,5,0.4283,0.9383
345.7031,6,0.8206,0.6503
345.7031,7,0.6445,0.7742
345.7031,8,0.9133,0.5654
345.7031,9,0.4765,0.8723
345.7031,10,0.5357,0.882
345.7031,11,0.4665,0.8159
345.7031,12,0.5976,0.7991
345.7031,13,0.4408,0.9585
345.7031,14,0.6306,0.7819
345.7031,15,0.8826,0.6648
347.6562,0,0.3522,0.9386
347.6562,1,0.3963,0.973
347.6562,2,0.8598,0.6584
347.6562,3,0.7597,0.6938
347.6562,4,0.805,0.6361
347.6562,5,0.4077,0.867
347.6562,6,0.8019,0.6685
347.6562,7,0.6328,0.7427
347.6562,8,0.927,0.5924
347.6562,9,0.4647,0.8744
347.6562,10,0.5158,0.8001
347.6562,11,0.479,0.9295
347.6562,12,0.5679,0.7763
347.6562,13,0.4201,0.8845
347.6562,14,0.6142,0.7864
347.6562,15,0.8166,0.6957
349.6094,0,0.3451,0.8954
349.6094,1,0.3752,0.9164
349.6094,2,0.8245,0.6192
349.6094,3,0.7482,0.6976
349.6094,4,0.7921,0.645
349.6094,5,0.4,0.9028
349.6094,6,0.7727,0.6157
349.6094,7,0.6511,0.815
349.6094,8,0.8984,0.6006
349.6094,9,0.4592,0.8816
349.6094,10,0.5363,0.9298
349.6094,11,0.4739,0.9703
349.6094,12,0.5756,0.8583
349.6094,13,0.415,0.9162
349.6094,14,0.6143,0.8217
349.6094,15,0.7579,0.6944
351.5625,0,0.1423,0.2544
351.5625,1,0.3656,0.9674
351.5625,2,0.8196,0.6222
351.5625,3,0.7361,0.727
351.5625,4,0.7498,0.7061
351.5625,5,0.3928,0.9295
351.5625,6,0.795,0.6768
351.5625,7,0.629,0.8036
351.5625,8,0.8784,0.5877
351.5625,9,0.458,0.9186
351.5625,10,0.5098,0.8737
351.5625,11,0.4629,0.9135
351.5625,12,0.0058,3.0378
351.5625,13,0.4101,0.8949
351.5625,14,0.5941,0.7944
351.5625,15,0.7443,0.7255
353.5156,0,0.3308,0.8702
353.5156,1,0.3686,1.0013
353.5156,2,0.8222,0.6307
353.5156,3,0.7283,0.6986
353.5156,4,0.7103,0.7118
353.5156,5,0.3971,0.9384
353.5156,6,0.7873,0.6852
353.5156,7,0.6341,0.7995
353.5156,8,0.8839,0.602
353.5156,9,0.4564,0.9097
353.5156,10,0.522,0.8834
353.5156,11,0.4742,0.9109
353.5156,12,0.5831,0.8187
353.5156,13,0.4014,0.8571
353.5156,14,0.6102,0.7974
353.5156,15,0.7175,0.7636
355.4688,0,0.3691,1.5272
355.4688,1,0.3502,0.9265
355.4688,2,0.8191,0.6156
355.4688,3,0.7275,0.7031
355.4688,4,0.7145,0.775
355.4688,5,0.412,1.0078
355.4688,6,0.7853,0.649
355.4688,7,0.6478,0.7811
355.4688,8,0.8973,0.5992
355.4688,9,0.454,0.8714
355.4688,10,0.529,0.8599
355.4688,11,0.4858,0.9176
355.4688,12,0.6085,0.8657
355.4688,13,0.4119,0.8532
355.4688,14,0.6253,0.762
355.4688,15,0.6969,0.7548
357.4219,0,0.4925,1.4261
357.4219,1,0.3572,0.9371
357.4219,2,0.8448,0.619
357.4219,3,0.7711,0.7544
357.4219,4,0.6683,0.7095
357.4219,5,0.1311,0.209
357.4219,6,0.8056,0.6448
357.4219,7,0.6602,0.758
357.4219,8,0.9322,0.5612
357.4219,9,0.4766,0.8841
357.4219,10,0.5446,0.8159
357.4219,11,0.4919,0.9097
357.4219,12,0.6253,0.7805
357.4219,13,0.4422,0.9206
357.4219,14,0.6544,0.7475
357.4219,15,0.6888,0.7554
359.375,0,0.3727,0.959
359.375,1,0.3778,0.9071
359.375,2,0.8448,0.6294
359.375,3,0.7269,0.6798
359.375,4,0.6894,0.7419
359.375,5,0.4262,0.9273
359.375,6,0.8174,0.6657
359.375,7,0.6743,0.7443
359.375,8,0.9498,0.5755
359.375,9,0.4944,0.8429
359.375,10,0.5356,0.7653
359.375,11,0.5084,0.9083
359.375,12,0.6747,0.8227
359.375,13,0.4649,0.9352
359.375,14,0.6655,0.7185
359.375,15,0.7119,0.77
361.3281,0,0.3785,1.0025
361.3281,1,0.4011,1.0007
361.3281,2,0.8714,0.6078
361.3281,3,0.765,0.6842
361.3281,4,0.669,0.7206
361.3281,5,0.4312,0.9417
361.3281,6,0.8159,0.6658
361.3281,7,0.6726,0.7382
361.3281,8,0.9691,0.5662
361.3281,9,0.4964,0.7917
361.3281,10,0.5843,0.897
361.3281,11,0.5664,1.6483
361.3281,12,0.6653,0.7638
361.3281,13,0.4628,0.885
361.3281,14,0.6757,0.723
361.3281,15,0.7237,0.7791
363.2812,0,0.3855,0.98
363.2812,1,0.5497,2.5563
363.2812,2,0.8484,0.6115
363.2812,3,0.761,0.6666
363.2812,4,0.6638,0.7824
363.2812,5,0.4162,0.924
363.2812,6,0.8085,0.6604
363.2812,7,0.6879,0.7783
363.2812,8,0.9693,0.5536
363.2812,9,0.5038,0.8883
363.2812,10,0.5762,0.854
363.2812,11,0.4963,0.8908
363.2812,12,0.6802,0.7758
363.2812,13,0.5327,1.5097
363.2812,14,0.6686,0.7436
363.2812,15,0.7304,0.7621
365.2344,0,0.3759,1.0468
365.2344,1,0.3579,0.9754
365.2344,2,0.8444,0.6196
365.2344,3,0.759,0.7058
365.2344,4,0.8667,1.1225
365.2344,5,0.1283,0.2312
365.2344,6,0.7955,0.666
365.2344,7,0.6488,0.7546
365.2344,8,0.9458,0.5714
365.2344,9,0.502,0.9331
365.2344,10,0.556,0.8073
365.2344,11,0.4858,0.8585
365.2344,12,0.6679,0.843
365.2344,13,0.451,0.9304
365.2344,14,0.6577,0.7318
365.2344,15,0.7348,0.8083
367.1875,0,0.3467,0.92
367.1875,1,0.2597,4.5958
367.1875,2,0.8238,0.6157
367.1875,3,0.7561,0.7164
367.1875,4,0.5801,0.7805
367.1875,5,0.3994,0.9101
367.1875,6,0.7823,0.6691
367.1875,7,0.6385,0.7586
367.1875,8,0.9042,0.5853
367.1875,9,0.4692,0.8736
367.1875,10,0.5693,0.9149
367.1875,11,0.4882,0.9079
367.1875,12,0.6189,0.8101
367.1875,13,0.43,0.9348
367.1875,14,0.6475,0.8079
367.1875,15,0.7074,0.7671
369.1406,0,0.3332,0.9919
369.1406,1,0.2865,1.1056
369.1406,2,0.8043,0.6737
369.1406,3,0.6974,0.6775
369.1406,4,0.5754,0.8337
369.1406,5,0.3928,0.8972
369.1406,6,0.7875,0.6948
369.1406,7,0.627,0.7777
369.1406,8,0.8924,0.6117
369.1406,9,0.4432,0.8587
369.1406,10,0.5446,0.8848
369.1406,11,0.456,0.9041
369.1406,12,0.5819,0.7659
369.1406,13,0.001,3.9276
369.1406,14,0.6086,0.7898
369.1406,15,0.6855,0.7466
371.0938,0,0.3115,0.9511
371.0938,1,0.1528,0.2979
371.0938,2,0.7767,0.6714
371.0938,3,0.6736,0.7231
371.0938,4,0.5397,0.8542
371.0938,5,0.3916,0.9189
371.0938,6,0.7383,0.7265
371.0938,7,0.613,0.7856
371.0938,8,0.8214,0.6294
371.0938,9,0.4375,0.921
371.0938,10,0.5158,0.9036
371.0938,11,0.4327,0.8979
371.0938,12,0.5619,0.7999
371.0938,13,0.3956,0.9845
371.0938,14,0.5982,0.8181
371.0938,15,0.7048,0.7889
373.0469,0,0.3026,0.9723
373.0469,1,0.2584,0.9609
373.0469,2,0.7632,0.6743
373.0469,3,0.67,0.8036
373.0469,4,0.523,0.8502
373.0469,5,0.7466,1.806
373.0469,6,0.7374,0.7192
373.0469,7,0.6212,0.8059
373.0469,8,0.7896,0.6475
373.0469,9,0.4238,0.8993
373.0469,10,0.4912,1.5952
373.0469,11,0.4295,0.9133
373.0469,12,0.5524,0.842
373.0469,13,0.3699,0.834
373.0469,14,0.5903,0.8167
373.0469,15,0.7025,0.8248
375.0,0,0.2987,0.9612
375.0,1,0.3044,3.0875
375.0,2,0.7678,0.68
375.0,3,0.6217,0.751
375.0,4,0.5355,0.9016
375.0,5,0.3849,0.8728
375.0,6,0.7393,0.7145
375.0,7,0.605,0.8111
375.0,8,0.8078,0.6874
375.0,9,0.4178,0.9134
375.0,10,0.4879,0.936
375.0,11,0.4333,0.9921
375.0,12,0.5444,0.8792
375.0,13,0.3718,0.8709
375.0,14,0.5779,0.8129
375.0,15,0.7393,0.8435
376.9531,0,0.2919,0.9359
376.9531,1,0.2513,1.0381
376.9531,2,0.7696,0.6747
376.9531,3,0.6274,0.756
376.9531,4,0.5374,0.9001
376.9531,5,0.4005,0.977
376.9531,6,0.7523,0.7293
376.9531,7,0.6253,0.8296
376.9531,8,0.8088,0.6789
376.9531,9,0.4323,0.9606
376.9531,10,0.4823,0.9118
376.9531,11,0.4264,0.9998
376.9531,12,0.5294,0.8438
376.9531,13,0.3715,0.878
376.9531,14,0.5611,0.8356
376.9531,15,0.7569,0.7717
378.9062,0,0.3057,0.9834
378.9062,1,0.2192,0.9184
378.9062,2,0.7693,0.6743
378.9062,3,0.6326,0.7154
378.9062,4,0.5378,0.8543
378.9062,5,0.3959,0.9583
378.9062,6,0.7372,0.6831
378.9062,7,0.6289,0.7886
378.9062,8,0.8287,0.6805
378.9062,9,0.6461,1.7704
378.9062,10,0.4847,0.8799
378.9062,11,0.4231,1.0027
378.9062,12,0.5318,0.8461
378.9062,13,0.3777,0.9967
378.9062,14,0.5534,0.7688
378.9062,15,0.7855,0.7158
380.8594,0,0.3144,0.9306
380.8594,1,0.2187,0.9694
380.8594,2,0.7771,0.6674
380.8594,3,0.6638,0.7274
380.8594,4,0.5425,0.7977
380.8594,5,0.3924,0.9424
380.8594,6,0.7471,0.6613
380.8594,7,0.6273,0.7366
380.8594,8,0.8323,0.6578
380.8594,9,0.4015,0.8973
380.8594,10,0.4949,0.9293
380.8594,11,0.4272,0.9549
380.8594,12,0.548,0.8536
380.8594,13,0.3832,0.9886
380.8594,14,0.5709,0.8416
380.8594,15,0.8501,0.7276
382.8125,0,0.3468,1.0352
382.8125,1,0.2284,1.0155
382.8125,2,0.8019,0.6662
382.8125,3,0.6821,0.6928
382.8125,4,0.5719,0.8344
382.8125,5,0.3904,0.9005
382.8125,6,0.7918,0.6949
382.8125,7,0.6521,0.7467
382.8125,8,0.8328,0.6296
382.8125,9,0.401,0.8816
382.8125,10,0.4724,0.8265
382.8125,11,0.4155,0.8642
382.8125,12,0.5666,0.8327
382.8125,13,0.3766,0.9248
382.8125,14,0.5864,0.8056
382.8125,15,0.9008,0.6829
384.7656,0,0.3719,1.0511
384.7656,1,0.2363,1.0642
384.7656,2,0.822,0.6521
384.7656,3,0.7101,0.7239
384.7656,4,0.5877,0.8039
384.7656,5,0.6599,1.4348
384.7656,6,0.7771,0.6632
384.7656,7,0.6612,0.723
384.7656,8,0.8391,0.6348
384.7656,9,0.4154,0.9068
384.7656,10,0.4921,0.8781
384.7656,11,0.4189,0.8501
384.7656,12,0.5658,0.8068
384.7656,13,0.3845,0.9228
384.7656,14,0.5769,0.7729
384.7656,15,0.9684,0.6441
386.7188,0,0.3803,0.9927
386.7188,1,0.2433,1.0702
386.7188,2,0.8541,0.6442
386.7188,3,0.7206,0.7082
386.7188,4,0.6088,0.7922
386.7188,5,0.425,0.9418
386.7188,6,0.8046,0.647
386.7188,7,0.6847,0.7411
386.7188,8,0.8371,0.6299
386.7188,9,0.6976,1.3168
386.7188,10,0.4944,0.865
386.7188,11,0.6537,1.2856
386.7188,12,0.5777,0.8425
386.7188,13,0.3876,0.9337
386.7188,14,0.597,0.8077
386.7188,15,1.0056,0.5836
388.6719,0,0.1344,0.2328
388.6719,1,0.2479,1.0617
388.6719,2,0.8323,0.6494
388.6719,3,0.7423,0.7137
388.6719,4,0.6058,0.7689
388.6719,5,0.4286,0.8952
388.6719,6,0.7963,0.6358
388.6719,7,0.6931,0.7596
388.6719,8,0.8338,0.6348
388.6719,9,0.4286,0.9646
388.6719,10,0.4827,0.844
388.6719,11,0.4254,0.8779
388.6719,12,0.5647,0.86
388.6719,13,0.3741,0.9109
388.6719,14,0.5825,0.8075
388.6719,15,1.037,0.5812
390.625,0,0.3664,0.9131
390.625,1,0.2427,0.994
390.625,2,0.8132,0.6398
390.625,3,0.7068,0.714
390.625,4,0.6212,0.7497
390.625,5,0.4334,0.9163
390.625,6,0.7949,0.6379
390.625,7,0.6711,0.7166
390.625,8,0.817,0.6522
390.625,9,0.4031,0.9098
390.625,10,0.4648,0.8647
390.625,11,0.4289,0.9349
390.625,12,0.5388,0.8529
390.625,13,0.3803,0.9385
390.625,14,0.5694,0.8585
390.625,15,1.0394,0.5783
392.5781,0,0.3462,0.9125
392.5781,1,0.2282,0.9191
392.5781,2,0.8127,0.6414
392.5781,3,0.717,0.7542
392.5781,4,0.6247,0.775
392.5781,5,0.4273,0.9356
392.5781,6,0.7845,0.6584
392.5781,7,0.6789,0.7327
392.5781,8,0.7996,0.667
392.5781,9,0.387,0.9148
392.5781,10,0.4435,0.9167
392.5781,11,0.4174,1.0003
392.5781,12,0.5158,0.8568
392.5781,13,0.3609,0.9462
392.5781,14,1.0064,1.2781
392.5781,15,1.0397,0.548
394.5312,0,0.3366,0.8884
394.5312,1,0.2297,1.0237
394.5312,2,0.805,0.6624
394.5312,3,0.6776,0.7363
394.5312,4,0.6233,0.794
394.5312,5,0.419,0.9943
394.5312,6,0.7741,0.688
394.5312,7,0.6538,0.7384
394.5312,8,0.7586,0.6577
394.5312,9,0.379,0.9223
394.5312,10,0.4249,0.9371
394.5312,11,0.3778,0.8979
394.5312,12,0.5177,0.9149
394.5312,13,0.341,0.886
394.5312,14,0.535,0.9042
394.5312,15,0.9978,0.5681
396.4844,0,0.3435,0.9733
396.4844,1,0.2499,1.0209
396.4844,2,0.7853,0.6861
396.4844,3,0.6552,0.7277
396.4844,4,0.639,0.7846
396.4844,5,0.4422,1.0442
396.4844,6,0.7404,0.6647
396.4844,7,0.6591,0.7638
396.4844,8,0.7554,0.6797
396.4844,9,0.3736,0.9883
396.4844,10,0.4122,0.9211
396.4844,11,0.6086,1.6966
396.4844,12,0.4909,0.9017
396.4844,13,0.3296,0.8606
396.4844,14,0.5073,0.8623
396.4844,15,0.9778,0.5722
398.4375,0,0.364,0.9928
398.4375,1,0.2784,0.9424
398.4375,2,0.7764,0.6576
398.4375,3,0.6624,0.7255
398.4375,4,0.652,0.7428
398.4375,5,0.444,0.8511
398.4375,6,0.7551,0.6938
398.4375,7,0.6662,0.7317
398.4375,8,0.7447,0.709
398.4375,9,0.3737,1.0238
398.4375,10,0.3968,0.8563
398.4375,11,0.3621,0.9402
398.4375,12,0.4079,1.3481
398.4375,13,0.3435,1.03
398.4375,14,0.4818,0.8572
398.4375,15,0.9676,0.6228
400.3906,0,0.3822,0.9787
400.3906,1,0.2946,0.9143
400.3906,2,0.7968,0.6655
400.3906,3,0.681,0.7573
400.3906,4,0.6938,0.7093
400.3906,5,0.6958,1.2237
400.3906,6,0.776,0.6958
400.3906,7,0.7042,0.7705
400.3906,8,0.7421,0.6965
400.3906,9,0.5148,2.0785
400.3906,10,0.4016,0.8992
400.3906,11,0.3757,0.983
400.3906,12,0.4622,0.8796
400.3906,13,0.2944,2.1002
400.3906,14,0.4762,0.8834
400.3906,15,0.9198,0.6523
402.3438,0,0.3842,0.8998
402.3438,1,0.2813,0.924
402.3438,2,0.804,0.6935
402.3438,3,0.6958,0.7506
402.3438,4,0.7242,0.7315
402.3438,5,0.4723,0.9305
402.3438,6,0.7873,0.7024
402.3438,7,0.6827,0.7184
402.3438,8,0.7332,0.7022
402.3438,9,0.3792,1.0335
402.3438,10,0.3986,0.9038
402.3438,11,0.3695,0.9919
402.3438,12,0.4632,0.8856
402.3438,13,0.3254,0.9371
402.3438,14,0.4802,0.8576
402.3438,15,0.8959,0.6595
404.2969,0,0.394,0.9446
404.2969,1,0.2611,0.9033
404.2969,2,0.7828,0.6607
404.2969,3,0.7101,0.7398
404.2969,4,0.7656,0.7277
404.2969,5,2.5499,2.5109
404.2969,6,0.7803,0.7094
404.2969,7,0.7168,0.7565
404.2969,8,0.7355,0.682
404.2969,9,0.3577,0.8874
404.2969,10,0.4072,1.0027
404.2969,11,0.3866,0.9838
404.2969,12,0.4772,0.8383
404.2969,13,0.3327,0.9243
404.2969,14,0.4935,0.9106
404.2969,15,0.8758,0.6847
406.25,0,0.4006,0.9161
406.25,1,0.271,1.0563
406.25,2,0.811,0.6782
406.25,3,0.7258,0.7335
406.25,4,0.7942,0.6969
406.25,5,0.4591,0.8831
406.25,6,0.7915,0.6892
406.25,7,0.7118,0.6995
406.25,8,0.7843,0.7181
406.25,9,0.3778,1.0028
406.25,10,0.3937,0.8737
406.25,11,0.394,0.9661
406.25,12,0.502,0.8737
406.25,13,0.3353,0.9959
406.25,14,0.6623,1.3134
406.25,15,0.8393,0.7132
408.2031,0,0.4206,0.9252
408.2031,1,0.3047,1.1415
408.2031,2,0.8361,0.6689
408.2031,3,0.7626,0.7065
408.2031,4,0.8033,0.6723
408.2031,5,0.4709,0.8371
408.2031,6,0.7876,0.6571
408.2031,7,0.7192,0.7096
408.2031,8,0.8113,0.6822
408.2031,9,0.3833,0.9185
408.2031,10,1.9868,2.6091
408.2031,11,0.4086,0.9205
408.2031,12,0.513,0.8612
408.2031,13,0.577,1.6192
408.2031,14,0.5283,0.908
408.2031,15,0.8179,0.723
410.1562,0,0.4534,0.9898
410.1562,1,0.3203,1.0736
410.1562,2,0.8381,0.6499
410.1562,3,0.7835,0.6717
410.1562,4,0.8414,0.6635
410.1562,5,0.4928,0.8482
410.1562,6,0.8391,0.6597
410.1562,7,0.7482,0.709
410.1562,8,0.7985,0.626
410.1562,9,0.3861,0.8987
410.1562,10,0.5114,2.0225
410.1562,11,0.4074,0.9017
410.1562,12,0.5395,0.8646
410.1562,13,0.3631,1.0086
410.1562,14,0.516,0.8012
410.1562,15,0.785,0.7146
412.1094,0,0.4646,0.9515
412.1094,1,2.1578,3.4162
412.1094,2,0.8519,0.6291
412.1094,3,0.808,0.6372
412.1094,4,0.8408,0.6148
412.1094,5,0.5008,0.8692
412.1094,6,0.8432,0.6395
412.1094,7,0.7657,0.6974
412.1094,8,0.8118,0.6271
412.1094,9,0.3949,0.9564
412.1094,10,0.4268,0.838
412.1094,11,0.4178,0.9529
412.1094,12,0.5316,0.7992
412.1094,13,0.3549,0.9352
412.1094,14,0.5228,0.8257
412.1094,15,0.7715,0.7893
414.0625,0,0.4606,0.9043
414.0625,1,0.3167,0.9281
414.0625,2,0.8678,0.6347
414.0625,3,0.8167,0.6525
414.0625,4,0.8507,0.6408
414.0625,5,0.4839,0.7862
414.0625,6,0.8347,0.6292
414.0625,7,0.754,0.6805
414.0625,8,0.8233,0.6375
414.0625,9,0.4026,0.9478
414.0625,10,0.424,0.9246
414.0625,11,0.4188,0.9393
414.0625,12,0.5292,0.8076
414.0625,13,0.3575,0.9457
414.0625,14,0.5251,0.8471
414.0625,15,0.7274,0.7999
416.0156,0,0.4452,0.9587
416.0156,1,0.3167,0.9325
416.0156,2,0.8249,0.654
416.0156,3,0.7926,0.6475
416.0156,4,0.8302,0.6205
416.0156,5,0.5025,0.9114
416.0156,6,0.8264,0.6646
416.0156,7,0.7291,0.6774
416.0156,8,0.8087,0.6668
416.0156,9,0.4971,2.111
416.0156,10,0.412,0.9034
416.0156,11,0.3925,0.8417
416.0156,12,0.52,0.877
416.0156,13,0.3599,0.9765
416.0156,14,0.5083,0.8694
416.0156,15,0.6818,0.817
417.9688,0,0.3993,0.8612
417.9688,1,0.3404,1.6805
417.9688,2,0.8056,0.627
417.9688,3,0.7864,0.73
417.9688,4,0.7804,0.6709
417.9688,5,0.4816,0.895
417.9688,6,0.7873,0.6436
417.9688,7,0.7313,0.7264
417.9688,8,0.7813,0.6856
417.9688,9,0.3759,0.889
417.9688,10,0.3873,0.899
417.9688,11,0.4002,0.9497
417.9688,12,0.4991,0.868
417.9688,13,0.1414,0.2535
417.9688,14,0.4945,0.9299
417.9688,15,0.6334,0.8271
419.9219,0,0.4486,1.4983
419.9219,1,0.3054,0.9885
419.9219,2,0.8093,0.6504
419.9219,3,0.7185,0.7065
419.9219,4,0.7378,0.6892
419.9219,5,0.4623,0.8964
419.9219,6,0.7943,0.667
419.9219,7,0.7014,0.7083
419.9219,8,0.7599,0.697
419.9219,9,0.3687,0.9228
419.9219,10,0.3721,0.9438
419.9219,11,0.3744,0.9083
419.9219,12,0.4745,0.891
419.9219,13,0.3218,0.9039
419.9219,14,0.4639,0.9161
419.9219,15,0.6048,0.9084
421.875,0,0.939,2.2596
421.875,1,0.2841,0.942
421.875,2,0.79,0.6531
421.875,3,0.7219,0.7524
421.875,4,0.7006,0.7264
421.875,5,0.448,0.8801
421.875,6,0.7841,0.6837
421.875,7,0.691,0.7608
421.875,8,0.731,0.6924
421.875,9,0.3695,0.9811
421.875,10,0.3614,0.891
421.875,11,0.3744,0.974
421.875,12,0.4736,0.9447
421.875,13,0.323,0.9444
421.875,14,0.6648,1.2638
421.875,15,0.5289,0.8416
423.8281,0,0.3559,0.9414
423.8281,1,0.271,0.8888
423.8281,2,0.7863,0.6645
423.8281,3,0.6935,0.7091
423.8281,4,0.678,0.7819
423.8281,5,0.4451,0.9156
423.8281,6,0.7747,0.7021
423.8281,7,0.6766,0.7342
423.8281,8,0.714,0.6652
423.8281,9,0.4979,1.654
423.8281,10,0.377,1.0336
423.8281,11,0.3648,0.9341
423.8281,12,0.4481,0.8462
423.8281,13,0.3353,1.008
423.8281,14,0.5156,1.1767
423.8281,15,0.5337,0.9189
425.7812,0,0.3436,0.9207
425.7812,1,0.2596,0.8954
425.7812,2,0.7572,0.6865
425.7812,3,0.6867,0.734
425.7812,4,0.6212,0.7734
425.7812,5,0.4323,0.9116
425.7812,6,0.7766,0.6921
425.7812,7,0.6751,0.7782
425.7812,8,0.7162,0.7161
425.7812,9,0.3683,0.9286
425.7812,10,0.3651,0.984
425.7812,11,0.3728,1.0706
425.7812,12,0.9708,1.5331
425.7812,13,0.3231,0.986
425.7812,14,0.4307,0.8789
425.7812,15,0.5079,0.8687
427.7344,0,0.3512,0.9464
427.7344,1,0.251,0.9148
427.7344,2,0.7628,0.6779
427.7344,3,0.6894,0.7197
427.7344,4,0.6044,0.7502
427.7344,5,0.4301,0.981
427.7344,6,0.7482,0.6555
427.7344,7,0.6463,0.7313
427.7344,8,0.7349,0.6996
427.7344,9,0.3646,0.9464
427.7344,10,0.36,0.9293
427.7344,11,0.365,0.9687
427.7344,12,0.4714,0.8628
427.7344,13,0.3125,0.9188
427.7344,14,0.4423,0.895
427.7344,15,0.5127,0.8385
429.6875,0,0.1391,0.248
429.6875,1,0.2455,1.0131
429.6875,2,0.7812,0.7051
429.6875,3,0.6687,0.7405
429.6875,4,0.6104,0.7725
429.6875,5,0.4201,0.9007
429.6875,6,0.7899,0.6985
429.6875,7,0.653,0.7401
429.6875,8,0.7752,0.733
429.6875,9,0.3766,0.9854
429.6875,10,0.3689,0.9265
429.6875,11,0.3676,0.8807
429.6875,12,0.4888,0.8965
429.6875,13,0.3253,1.0001
429.6875,14,0.4407,0.8213
429.6875,15,0.5382,0.9163
431.6406,0,0.364,0.9851
431.6406,1,0.2436,1.0005
431.6406,2,0.7658,0.673
431.6406,3,0.681,0.752
431.6406,4,0.6209,0.8331
431.6406,5,0.4249,0.9306
431.6406,6,0.7823,0.6526
431.6406,7,0.691,0.8257
431.6406,8,0.7835,0.7045
431.6406,9,0.4271,1.5499
431.6406,10,0.3869,0.9988
431.6406,11,0.3855,0.9193
431.6406,12,0.504,0.829
431.6406,13,0.3386,0.9924
431.6406,14,0.4623,0.8523
431.6406,15,0.5518,0.9179
433.5938,0,1.0614,2.3386
433.5938,1,0.2406,1.0039
433.5938,2,0.7788,0.6595
433.5938,3,0.6665,0.7465
433.5938,4,0.6029,0.7593
433.5938,5,0.4313,0.91
433.5938,6,0.7824,0.664
433.5938,7,0.6781,0.7401
433.5938,8,0.7813,0.6695
433.5938,9,0.3856,0.9234
433.5938,10,0.4027,0.9235
433.5938,11,0.3935,0.9187
433.5938,12,0.5257,0.8125
433.5938,13,0.3512,0.9835
433.5938,14,0.4853,0.8662
433.5938,15,0.5526,0.8867
435.5469,0,0.3721,0.9184
435.5469,1,0.226,0.9198
435.5469,2,0.7791,0.6596
435.5469,3,0.6891,0.7623
435.5469,4,0.6156,0.7882
435.5469,5,0.4504,0.9346
435.5469,6,0.8067,0.6928
435.5469,7,0.7007,0.7658
435.5469,8,0.7837,0.6905
435.5469,9,0.3817,0.9621
435.5469,10,0.4134,0.8988
435.5469,11,0.3987,0.9408
435.5469,12,0.5337,0.8259
435.5469,13,0.3532,1.0071
435.5469,14,0.5118,0.8811
435.5469,15,0.5493,0.7859
437.5,0,0.3748,0.9856
437.5,1,0.2182,0.9582
437.5,2,0.7859,0.7084
437.5,3,0.6989,0.7898
437.5,4,0.6008,0.828
437.5,5,0.4303,0.8859
437.5,6,0.7903,0.6837
437.5,7,0.689,0.7614
437.5,8,0.7783,0.654
437.5,9,0.381,0.9344
