freqs,channel,p1,chi2
773.4375,3,0.1552,1.4521
773.4375,4,0.2359,1.7263
773.4375,5,0.181,1.5503
773.4375,6,0.3541,1.336
773.4375,7,0.2495,1.3273
773.4375,8,0.1834,3.0832
773.4375,9,0.1123,4.1155
773.4375,10,0.139,1.8122
773.4375,11,0.119,3.9765
773.4375,12,0.169,2.9564
773.4375,13,0.1105,4.1622
773.4375,14,0.1824,1.5425
773.4375,15,0.1484,113.571
775.3906,0,0.1584,1.2372
775.3906,1,0.1158,1.1659
775.3906,2,0.4073,1.3502
775.3906,3,0.1536,1.6363
775.3906,4,0.2311,1.7407
775.3906,5,0.1811,1.4343
775.3906,6,0.3506,1.2977
775.3906,7,0.2484,1.3185
775.3906,8,0.182,4.475
775.3906,9,0.112,6.3659
775.3906,10,0.1372,1.5973
775.3906,11,0.1183,7.9256
775.3906,12,0.1678,4.6297
775.3906,13,0.1099,6.0345
775.3906,14,0.1806,1.378
775.3906,15,0.1486,126.2868
777.3438,0,0.1598,1.1449
777.3438,1,0.1139,1.0363
777.3438,2,0.4059,1.0157
777.3438,3,0.1523,1.3969
777.3438,4,0.2299,1.4836
777.3438,5,0.1722,1.132
777.3438,6,0.3494,1.1327
777.3438,7,0.2495,1.1101
777.3438,8,0.1824,2.595
777.3438,9,0.1126,2.1977
777.3438,10,0.1369,1.5495
777.3438,11,0.1183,3.3492
777.3438,12,0.1688,2.2024
777.3438,13,0.1105,1.6325
777.3438,14,0.1802,1.6443
777.3438,15,0.1503,128.7288
779.2969,0,0.163,1.2852
779.2969,1,0.1126,1.3115
779.2969,2,0.4078,1.1085
779.2969,3,0.1511,1.5616
779.2969,4,0.2317,1.4524
779.2969,5,0.164,1.1692
779.2969,6,0.352,1.2275
779.2969,7,0.2525,1.1014
779.2969,8,0.1846,1.7373
779.2969,9,0.1138,1.6721
779.2969,10,0.1384,1.7961
779.2969,11,0.119,1.5912
779.2969,12,0.1717,1.7371
779.2969,13,0.1117,1.0974
779.2969,14,0.1814,1.5639
779.2969,15,0.151,120.9118
781.25,0,0.168,1.2681
781.25,1,0.1124,1.327
781.25,2,0.4133,1.0856
781.25,3,0.1512,1.3616
781.25,4,0.2368,1.5456
781.25,5,0.1636,1.1453
781.25,6,0.3576,1.3239
781.25,7,0.2579,1.1918
781.25,8,0.1888,2.2807
781.25,9,0.1154,1.8065
781.25,10,0.1407,1.8516
781.25,11,0.1202,2.2284
781.25,12,0.1759,1.78
781.25,13,0.1133,1.3459
781.25,14,0.1845,1.4586
781.25,15,0.153,124.5252
783.2031,0,0.1743,1.3175
783.2031,1,0.1136,1.3606
783.2031,2,0.4219,1.1569
783.2031,3,0.1525,1.4446
783.2031,4,0.2424,1.5181
783.2031,5,0.1673,1.1532
783.2031,6,0.3645,1.387
783.2031,7,0.264,1.127
783.2031,8,0.1929,1.7131
783.2031,9,0.1165,1.4478
783.2031,10,0.1433,1.7051
783.2031,11,0.1218,1.801
783.2031,12,0.1805,1.4772
783.2031,13,0.1148,1.2103
783.2031,14,0.1881,1.3239
783.2031,15,0.1556,122.6724
785.1562,0,0.1798,1.4553
785.1562,1,0.1151,1.388
785.1562,2,0.4294,1.174
785.1562,3,0.1541,1.7836
785.1562,4,0.2477,1.5246
785.1562,5,0.1692,1.3771
785.1562,6,0.3697,1.3585
785.1562,7,0.2688,1.3089
785.1562,8,0.1962,3.5693
785.1562,9,0.1185,1.936
785.1562,10,0.1452,2.06
785.1562,11,0.1232,2.0604
785.1562,12,0.184,2.9483
785.1562,13,0.1162,1.2455
785.1562,14,0.1908,1.5693
785.1562,15,0.1584,126.6579
787.1094,0,0.183,1.6154
787.1094,1,0.1158,1.3049
787.1094,2,0.4328,1.3288
787.1094,3,0.1545,2.8215
787.1094,4,0.2502,1.7419
787.1094,5,0.1692,1.4184
787.1094,6,0.3694,1.2906
787.1094,7,0.2708,1.3368
787.1094,8,0.1972,9.832
787.1094,9,0.1188,2.3182
787.1094,10,0.1456,2.2392
787.1094,11,0.1239,2.2859
787.1094,12,0.1849,7.1395
787.1094,13,0.117,1.3418
787.1094,14,0.1915,1.5838
787.1094,15,0.1609,132.1507
789.0625,0,0.1831,1.4783
789.0625,1,0.1147,1.3802
789.0625,2,0.429,1.1495
789.0625,3,0.154,2.5137
789.0625,4,0.2489,1.6787
789.0625,5,0.1684,1.1165
789.0625,6,0.3639,1.1819
789.0625,7,0.2689,1.2978
789.0625,8,0.1953,7.0274
789.0625,9,0.1173,2.0724
789.0625,10,0.1441,2.047
789.0625,11,0.1229,2.4278
789.0625,12,0.1835,5.9006
789.0625,13,0.1162,1.2189
789.0625,14,0.1898,1.5254
789.0625,15,0.1609,137.5363
791.0156,0,0.1801,1.2784
791.0156,1,0.1117,1.2336
791.0156,2,0.4205,1.033
791.0156,3,0.1519,2.0167
791.0156,4,0.2444,1.5919
791.0156,5,0.166,1.1035
791.0156,6,0.3531,1.2793
791.0156,7,0.2634,1.1291
791.0156,8,0.1908,2.1338
791.0156,9,0.1146,1.623
791.0156,10,0.1416,2.0052
791.0156,11,0.1205,2.0849
791.0156,12,0.1792,1.7293
791.0156,13,0.1138,1.2558
791.0156,14,0.1857,1.485
791.0156,15,0.1595,140.7798
792.9688,0,0.1755,1.3318
792.9688,1,0.1086,1.2752
792.9688,2,0.408,1.1501
792.9688,3,0.1487,2.0417
792.9688,4,0.238,1.5299
792.9688,5,0.1615,1.1638
792.9688,6,0.3396,1.3378
792.9688,7,0.2562,1.1028
792.9688,8,0.185,2.0332
792.9688,9,0.1116,1.7953
792.9688,10,0.1379,1.9063
792.9688,11,0.1174,2.0655
792.9688,12,0.1734,1.775
792.9688,13,0.1107,1.1575
792.9688,14,0.1802,1.4311
792.9688,15,0.1559,140.2695
794.9219,0,0.1709,1.2619
794.9219,1,0.1076,1.2317
794.9219,2,0.3959,0.9957
794.9219,3,0.1464,1.9021
794.9219,4,0.232,1.4054
794.9219,5,0.1586,1.148
794.9219,6,0.327,1.16
794.9219,7,0.249,1.1465
794.9219,8,0.1791,1.657
794.9219,9,0.109,1.918
794.9219,10,0.134,1.8468
794.9219,11,0.1146,2.1215
794.9219,12,0.1679,1.7707
794.9219,13,0.1084,1.137
794.9219,14,0.1744,1.3895
794.9219,15,0.1499,127.8166
796.875,0,0.1675,1.1374
796.875,1,0.1088,1.1055
796.875,2,0.3871,0.9264
796.875,3,0.1466,1.3621
796.875,4,0.227,1.4795
796.875,5,0.1598,1.1908
796.875,6,0.318,1.1092
796.875,7,0.2436,1.1392
796.875,8,0.1746,1.5508
796.875,9,0.107,1.904
796.875,10,0.1308,1.8705
796.875,11,0.1125,2.0115
796.875,12,0.1636,1.7453
796.875,13,0.1073,1.2496
796.875,14,0.1701,1.4941
796.875,15,0.1458,119.6674
798.8281,0,0.1655,1.3004
798.8281,1,0.11,1.0344
798.8281,2,0.3804,1.0097
798.8281,3,0.1489,1.0236
798.8281,4,0.2239,1.6691
798.8281,5,0.1617,1.0775
798.8281,6,0.3123,1.0246
798.8281,7,0.2399,1.1508
798.8281,8,0.172,2.1708
798.8281,9,0.1063,2.9778
798.8281,10,0.1287,2.2835
798.8281,11,0.1109,6.0074
798.8281,12,0.1611,3.6656
798.8281,13,0.1062,1.6695
798.8281,14,0.1674,2.1614
798.8281,15,0.1452,129.8893
800.7812,0,0.1638,1.4179
800.7812,1,0.1097,1.1148
800.7812,2,0.3731,0.9559
800.7812,3,0.1503,0.9399
800.7812,4,0.2224,1.6917
800.7812,5,0.1601,1.0547
800.7812,6,0.3083,1.0789
800.7812,7,0.2383,1.2591
800.7812,8,0.1712,2.57
800.7812,9,0.106,2.463
800.7812,10,0.1279,2.0239
800.7812,11,0.1102,5.7605
800.7812,12,0.1603,4.3284
800.7812,13,0.1052,1.633
800.7812,14,0.1664,2.1286
800.7812,15,0.1426,114.999
802.7344,0,0.1619,1.352
802.7344,1,0.1073,1.2238
802.7344,2,0.365,1.0547
802.7344,3,0.1491,1.1114
802.7344,4,0.2221,1.4187
802.7344,5,0.1552,1.076
802.7344,6,0.3032,1.1514
802.7344,7,0.2382,0.9821
802.7344,8,0.1735,2.1271
802.7344,9,0.1059,1.7857
802.7344,10,0.1283,1.699
802.7344,11,0.1105,2.1488
802.7344,12,0.1612,2.0624
802.7344,13,0.1047,1.2925
802.7344,14,0.1668,1.6709
802.7344,15,0.1414,106.0462
804.6875,0,0.1606,1.1831
804.6875,1,0.1054,1.2094
804.6875,2,0.3602,1.1137
804.6875,3,0.1469,1.4809
804.6875,4,0.223,1.4554
804.6875,5,0.1504,1.1053
804.6875,6,0.3,1.139
804.6875,7,0.2396,1.1164
804.6875,8,0.1764,1.7706
804.6875,9,0.106,1.4613
804.6875,10,0.1297,1.7321
804.6875,11,0.1117,2.0075
804.6875,12,0.1638,1.6007
804.6875,13,0.1052,1.2012
804.6875,14,0.1691,1.438
804.6875,15,0.1453,120.9089
806.6406,0,0.1603,1.1349
806.6406,1,0.1055,1.338
806.6406,2,0.3598,1.1234
806.6406,3,0.1464,1.6655
806.6406,4,0.225,1.3438
806.6406,5,0.1492,1.1558
806.6406,6,0.3008,1.2808
806.6406,7,0.2418,1.1915
806.6406,8,0.1806,2.1563
806.6406,9,0.1071,1.6469
806.6406,10,0.1315,1.7401
806.6406,11,0.1137,2.2241
806.6406,12,0.1677,1.6008
806.6406,13,0.1066,1.1563
806.6406,14,0.1722,1.541
806.6406,15,0.1475,122.3628
808.5938,0,0.1598,1.1655
808.5938,1,0.1071,1.4268
808.5938,2,0.3624,1.0509
808.5938,3,0.1479,1.4975
808.5938,4,0.228,1.5315
808.5938,5,0.1486,1.132
808.5938,6,0.3032,1.1478
808.5938,7,0.244,1.2114
808.5938,8,0.185,2.0101
808.5938,9,0.1089,1.7907
808.5938,10,0.1335,1.7253
808.5938,11,0.1157,1.8813
808.5938,12,0.1725,1.509
808.5938,13,0.1084,1.3115
808.5938,14,0.1755,1.5565
808.5938,15,0.1485,114.7413
810.5469,0,0.1586,1.1955
810.5469,1,0.1083,1.217
810.5469,2,0.365,1.1131
810.5469,3,0.1487,1.7075
810.5469,4,0.2293,1.5719
810.5469,5,0.1469,1.1827
810.5469,6,0.3031,1.2617
810.5469,7,0.2436,1.3316
810.5469,8,0.188,3.611
810.5469,9,0.1105,2.2566
810.5469,10,0.1348,1.8712
810.5469,11,0.1176,3.0947
810.5469,12,0.1757,2.6081
810.5469,13,0.1097,1.5969
810.5469,14,0.1777,1.8291
810.5469,15,0.1511,121.7724
812.5,0,0.1545,1.3396
812.5,1,0.1087,1.4241
812.5,2,0.3637,1.4537
812.5,3,0.1467,1.6645
812.5,4,0.2278,1.6557
812.5,5,0.1442,1.2249
812.5,6,0.3,1.7774
812.5,7,0.2391,1.1356
812.5,8,0.1887,5.0439
812.5,9,0.1107,2.6212
812.5,10,0.1351,2.2108
812.5,11,0.1182,3.7685
812.5,12,0.1769,3.158
812.5,13,0.11,2.3005
812.5,14,0.178,2.1957
812.5,15,0.1501,117.8402
814.4531,0,0.1484,1.2099
814.4531,1,0.1075,1.2198
814.4531,2,0.3579,1.2745
814.4531,3,0.1417,1.3644
814.4531,4,0.2233,1.3819
814.4531,5,0.1402,1.0853
814.4531,6,0.2927,1.5586
814.4531,7,0.2299,1.1022
814.4531,8,0.1867,3.3211
814.4531,9,0.1092,2.0856
814.4531,10,0.1337,2.1216
814.4531,11,0.1173,2.6406
814.4531,12,0.1749,2.3205
814.4531,13,0.1091,1.8004
814.4531,14,0.1759,1.9507
814.4531,15,0.1472,109.1434
816.4062,0,0.1413,1.2401
816.4062,1,0.1048,1.2639
816.4062,2,0.3485,1.1449
816.4062,3,0.1346,1.2168
816.4062,4,0.2165,1.3457
816.4062,5,0.1349,1.0937
816.4062,6,0.2822,1.2713
816.4062,7,0.218,1.1502
816.4062,8,0.1821,2.1829
816.4062,9,0.1069,1.8131
816.4062,10,0.1307,1.7279
816.4062,11,0.1151,1.8426
816.4062,12,0.1705,1.6172
816.4062,13,0.1071,1.3331
816.4062,14,0.1714,1.6282
816.4062,15,0.1444,109.3657
818.3594,0,0.1339,1.2051
818.3594,1,0.1024,1.3503
818.3594,2,0.3378,1.2588
818.3594,3,0.128,1.2882
818.3594,4,0.2087,1.4581
818.3594,5,0.1294,1.111
818.3594,6,0.2702,1.1641
818.3594,7,0.2056,0.9804
818.3594,8,0.1764,2.1567
818.3594,9,0.1049,1.7589
818.3594,10,0.1269,1.6519
818.3594,11,0.1127,1.972
818.3594,12,0.1654,1.6922
818.3594,13,0.1046,1.3308
818.3594,14,0.1665,1.6876
818.3594,15,0.1395,102.2483
820.3125,0,0.1272,1.1983
820.3125,1,0.1024,1.3614
820.3125,2,0.3271,1.1711
820.3125,3,0.1261,1.1831
820.3125,4,0.2015,1.4506
820.3125,5,0.1266,1.042
820.3125,6,0.2606,1.121
820.3125,7,0.195,1.0738
820.3125,8,0.1712,1.748
820.3125,9,0.1041,1.3683
820.3125,10,0.1234,1.643
820.3125,11,0.1114,1.9676
820.3125,12,0.1605,1.6108
820.3125,13,0.1022,1.324
820.3125,14,0.1623,1.5909
820.3125,15,0.1382,107.379
822.2656,0,0.1228,1.2052
822.2656,1,0.1054,0.9537
822.2656,2,0.3178,1.194
822.2656,3,0.1308,1.1098
822.2656,4,0.196,1.2758
822.2656,5,0.1274,1.0315
822.2656,6,0.2543,1.306
822.2656,7,0.1861,0.9945
822.2656,8,0.1675,2.0943
822.2656,9,0.1038,1.5716
822.2656,10,0.1212,1.708
822.2656,11,0.1114,2.2815
822.2656,12,0.1567,1.8051
822.2656,13,0.1003,1.3786
822.2656,14,0.1599,1.5576
822.2656,15,0.1362,106.3876
824.2188,0,0.1199,1.1789
824.2188,1,0.1075,1.1725
824.2188,2,0.31,1.1276
824.2188,3,0.1363,1.5717
824.2188,4,0.1926,1.3976
824.2188,5,0.1294,1.1442
824.2188,6,0.251,0.959
824.2188,7,0.1801,1.1345
824.2188,8,0.165,3.9624
824.2188,9,0.1031,2.1248
824.2188,10,0.1198,2.078
824.2188,11,0.1113,4.2545
824.2188,12,0.1545,3.5312
824.2188,13,0.0993,1.9271
824.2188,14,0.1585,2.0798
824.2188,15,0.1356,115.8475
826.1719,0,0.119,1.17
826.1719,1,0.1057,1.0633
826.1719,2,0.3058,1.1297
826.1719,3,0.1358,1.4427
826.1719,4,0.1911,1.4556
826.1719,5,0.1285,1.1066
826.1719,6,0.2474,1.1424
826.1719,7,0.1772,1.1765
826.1719,8,0.1636,3.0573
826.1719,9,0.1019,2.1205
826.1719,10,0.119,2.0301
826.1719,11,0.1105,3.83
826.1719,12,0.1539,3.0445
826.1719,13,0.0991,1.8259
826.1719,14,0.1574,1.7252
826.1719,15,0.1363,128.3079
828.125,0,0.1195,1.1274
828.125,1,0.1012,1.1415
828.125,2,0.3038,1.1187
828.125,3,0.1281,1.0363
828.125,4,0.191,1.2641
828.125,5,0.1236,1.0925
828.125,6,0.2432,0.9688
828.125,7,0.1764,1.0039
828.125,8,0.1634,1.9902
828.125,9,0.1011,1.8949
828.125,10,0.1195,1.8755
828.125,11,0.1092,1.6532
828.125,12,0.1551,1.6506
828.125,13,0.0998,1.2998
828.125,14,0.1574,1.537
828.125,15,0.1372,126.3344
830.0781,0,0.1212,1.2154
830.0781,1,0.0981,1.3374
830.0781,2,0.3045,1.2283
830.0781,3,0.1195,0.9278
830.0781,4,0.1919,1.3774
830.0781,5,0.1185,1.0064
830.0781,6,0.241,1.0816
830.0781,7,0.1768,0.9583
830.0781,8,0.1646,1.9361
830.0781,9,0.101,1.5217
830.0781,10,0.121,1.8258
830.0781,11,0.1085,1.7074
830.0781,12,0.1579,1.4546
830.0781,13,0.1011,1.3179
830.0781,14,0.1587,1.5529
830.0781,15,0.1377,122.5639
832.0312,0,0.1237,1.1778
832.0312,1,0.0983,1.513
832.0312,2,0.3064,1.2073
832.0312,3,0.1169,1.2332
832.0312,4,0.1933,1.4122
832.0312,5,0.1168,1.0741
832.0312,6,0.242,1.1908
832.0312,7,0.1793,1.2005
832.0312,8,0.1677,2.1285
832.0312,9,0.1023,1.7468
832.0312,10,0.1234,1.8853
832.0312,11,0.1092,2.0834
832.0312,12,0.1615,1.5615
832.0312,13,0.1028,1.2611
832.0312,14,0.1617,1.8138
832.0312,15,0.139,117.6467
833.9844,0,0.1261,1.1905
833.9844,1,0.1,1.2993
833.9844,2,0.3086,1.2773
833.9844,3,0.1196,1.2738
833.9844,4,0.1943,1.3888
833.9844,5,0.1174,1.0689
833.9844,6,0.2438,1.1284
833.9844,7,0.1823,1.1795
833.9844,8,0.171,2.3718
833.9844,9,0.1043,1.8845
833.9844,10,0.1261,2.0727
833.9844,11,0.1109,2.0999
833.9844,12,0.1656,1.8172
833.9844,13,0.1046,1.4047
833.9844,14,0.1648,1.6299
833.9844,15,0.1404,115.3571
835.9375,0,0.127,1.2619
835.9375,1,0.1005,1.2029
835.9375,2,0.309,1.296
835.9375,3,0.1218,1.4779
835.9375,4,0.1937,1.6341
835.9375,5,0.1171,1.2215
835.9375,6,0.2438,1.2384
835.9375,7,0.1834,1.1787
835.9375,8,0.1733,4.0338
835.9375,9,0.1058,1.8561
835.9375,10,0.1278,2.0733
835.9375,11,0.1122,2.1703
835.9375,12,0.168,3.481
835.9375,13,0.1061,1.3851
835.9375,14,0.1675,1.7952
835.9375,15,0.1407,114.5587
837.8906,0,0.1258,1.2189
837.8906,1,0.1003,1.3867
837.8906,2,0.3057,1.4672
837.8906,3,0.1205,1.5964
837.8906,4,0.1908,1.4818
837.8906,5,0.1161,0.9738
837.8906,6,0.241,1.4068
837.8906,7,0.1818,1.2025
837.8906,8,0.1736,5.6467
837.8906,9,0.1061,2.2661
837.8906,10,0.1284,2.2357
837.8906,11,0.1122,1.9715
837.8906,12,0.168,4.7939
837.8906,13,0.1065,1.6007
837.8906,14,0.1679,1.6267
837.8906,15,0.1414,114.8698
839.8438,0,0.1224,1.1484
839.8438,1,0.0991,1.4983
839.8438,2,0.2985,1.3166
839.8438,3,0.1171,1.2585
839.8438,4,0.1843,1.2002
839.8438,5,0.1143,1.068
839.8438,6,0.2358,1.1654
839.8438,7,0.1769,0.9767
839.8438,8,0.1716,3.2089
839.8438,9,0.1049,2.1734
839.8438,10,0.1271,1.9872
839.8438,11,0.1107,1.8626
839.8438,12,0.1652,2.6103
839.8438,13,0.1054,1.5314
839.8438,14,0.1659,1.5654
839.8438,15,0.1414,120.5023
841.7969,0,0.1178,1.1464
841.7969,1,0.097,1.2159
841.7969,2,0.2892,1.1989
841.7969,3,0.1134,1.3673
841.7969,4,0.1773,1.2736
841.7969,5,0.1112,1.0295
841.7969,6,0.2288,1.0864
841.7969,7,0.1703,1.0706
841.7969,8,0.1677,2.0111
841.7969,9,0.1024,1.7762
841.7969,10,0.1245,1.9686
841.7969,11,0.1084,1.9453
841.7969,12,0.1604,1.6798
841.7969,13,0.1033,1.4812
841.7969,14,0.1622,1.5389
841.7969,15,0.1401,124.2592
843.75,0,0.1128,1.1093
843.75,1,0.0946,1.3501
843.75,2,0.2789,1.0798
843.75,3,0.1107,1.1278
843.75,4,0.1693,1.3028
843.75,5,0.1088,1.2091
843.75,6,0.2207,1.0823
843.75,7,0.1623,1.1732
843.75,8,0.1632,2.0255
843.75,9,0.1006,1.8498
843.75,10,0.1213,2.1283
843.75,11,0.1059,1.9311
843.75,12,0.155,1.8386
843.75,13,0.1006,1.1974
843.75,14,0.1581,1.5991
843.75,15,0.1378,128.8064
845.7031,0,0.1087,1.2548
845.7031,1,0.0936,1.2781
845.7031,2,0.2708,1.0232
845.7031,3,0.1108,1.3034
845.7031,4,0.1627,1.2962
845.7031,5,0.1131,1.0687
845.7031,6,0.2128,1.2046
845.7031,7,0.1545,1.2267
845.7031,8,0.1592,1.8847
845.7031,9,0.0997,1.7742
845.7031,10,0.1181,2.0446
845.7031,11,0.1039,1.8744
845.7031,12,0.1504,1.4694
845.7031,13,0.0986,1.3789
845.7031,14,0.1545,1.5084
845.7031,15,0.1344,122.4478
847.6562,0,0.1056,1.1769
847.6562,1,0.0942,1.1251
847.6562,2,0.2673,1.0151
847.6562,3,0.1131,0.935
847.6562,4,0.1573,1.3732
847.6562,5,0.1237,1.25
847.6562,6,0.2069,1.1346
847.6562,7,0.1487,1.0637
847.6562,8,0.1564,2.1392
847.6562,9,0.0998,1.4685
847.6562,10,0.1157,1.8592
847.6562,11,0.1026,1.6427
847.6562,12,0.147,1.7756
847.6562,13,0.097,1.3839
847.6562,14,0.1527,1.5421
847.6562,15,0.1324,119.8321
849.6094,0,0.1035,1.1708
849.6094,1,0.0945,1.1704
849.6094,2,0.2656,0.9255
849.6094,3,0.1145,1.0688
849.6094,4,0.1532,1.1856
849.6094,5,0.131,1.3098
849.6094,6,0.2032,1.201
849.6094,7,0.1446,1.1939
849.6094,8,0.1553,2.0354
849.6094,9,0.0996,1.3461
849.6094,10,0.114,1.6477
849.6094,11,0.1018,1.8576
849.6094,12,0.1451,1.9998
849.6094,13,0.096,1.4963
849.6094,14,0.1523,1.6356
849.6094,15,0.1318,118.2214
851.5625,0,0.1022,1.171
851.5625,1,0.0931,1.3155
851.5625,2,0.2624,0.9354
851.5625,3,0.1124,0.8349
851.5625,4,0.1498,1.162
851.5625,5,0.1273,2.0025
851.5625,6,0.2012,1.2145
851.5625,7,0.1411,1.0024
851.5625,8,0.156,1.9926
851.5625,9,0.0987,1.4636
851.5625,10,0.114,1.6655
851.5625,11,0.1015,2.1626
851.5625,12,0.1444,1.7831
851.5625,13,0.0957,1.4514
851.5625,14,0.1524,1.3662
851.5625,15,0.1293,106.3535
853.5156,0,0.1016,1.1751
853.5156,1,0.0916,1.1918
853.5156,2,0.2584,1.1044
853.5156,3,0.108,1.1967
853.5156,4,0.1473,1.2143
853.5156,5,0.1145,1.1989
853.5156,6,0.2004,1.1156
853.5156,7,0.1383,0.9314
853.5156,8,0.1581,1.9541
853.5156,9,0.0975,1.6327
853.5156,10,0.1151,1.9897
853.5156,11,0.1017,1.8984
853.5156,12,0.1456,1.6839
853.5156,13,0.0965,1.2847
853.5156,14,0.1528,1.4555
853.5156,15,0.1319,117.2349
855.4688,0,0.1016,1.1636
855.4688,1,0.0918,1.2964
855.4688,2,0.2566,1.1885
855.4688,3,0.1054,1.4912
855.4688,4,0.1465,1.2394
855.4688,5,0.1027,1.168
855.4688,6,0.2007,1.034
855.4688,7,0.1372,1.2258
855.4688,8,0.1612,1.9492
855.4688,9,0.0971,1.7755
855.4688,10,0.1167,1.8997
855.4688,11,0.1026,2.1065
855.4688,12,0.1481,1.6196
855.4688,13,0.0982,1.3444
855.4688,14,0.1538,1.3808
855.4688,15,0.1371,136.7926
857.4219,0,0.1019,1.1125
857.4219,1,0.0932,1.4057
857.4219,2,0.2591,1.0
857.4219,3,0.106,1.3677
857.4219,4,0.1464,1.2951
857.4219,5,0.0996,1.006
857.4219,6,0.202,1.202
857.4219,7,0.1371,1.006
857.4219,8,0.1652,1.8586
857.4219,9,0.0985,2.0404
857.4219,10,0.1187,1.8958
857.4219,11,0.1043,1.9775
857.4219,12,0.1517,1.5579
857.4219,13,0.1005,1.2994
857.4219,14,0.1563,1.3902
857.4219,15,0.14,136.9573
859.375,0,0.1019,1.2744
859.375,1,0.0943,1.3249
859.375,2,0.2628,1.0106
859.375,3,0.1077,1.5122
859.375,4,0.1464,1.0716
859.375,5,0.1013,0.9121
859.375,6,0.2038,1.214
859.375,7,0.1368,0.9321
859.375,8,0.1693,1.8929
859.375,9,0.1005,2.165
859.375,10,0.1209,1.7265
859.375,11,0.1058,1.6833
859.375,12,0.1555,1.6812
859.375,13,0.1028,1.3103
859.375,14,0.1597,1.5065
859.375,15,0.1407,120.596
861.3281,0,0.1008,1.2673
861.3281,1,0.095,1.4267
861.3281,2,0.2646,1.4241
861.3281,3,0.1088,1.3327
861.3281,4,0.1456,1.1159
861.3281,5,0.1018,0.8783
861.3281,6,0.2047,1.3108
861.3281,7,0.1356,0.9346
861.3281,8,0.172,2.0144
861.3281,9,0.102,2.079
861.3281,10,0.1226,2.1436
861.3281,11,0.1076,2.0488
861.3281,12,0.1576,1.8693
861.3281,13,0.1046,1.3811
861.3281,14,0.1622,1.5922
861.3281,15,0.1413,114.6814
863.2812,0,0.0983,1.2867
863.2812,1,0.0956,1.3831
863.2812,2,0.2631,1.3355
863.2812,3,0.1088,1.2766
863.2812,4,0.1431,1.2408
863.2812,5,0.1005,1.1514
863.2812,6,0.2039,1.3994
863.2812,7,0.1333,1.1869
863.2812,8,0.1722,2.1851
863.2812,9,0.1024,2.0279
863.2812,10,0.1227,2.0438
863.2812,11,0.1082,2.0856
863.2812,12,0.1572,1.6536
863.2812,13,0.105,1.3598
863.2812,14,0.1623,1.7895
863.2812,15,0.144,126.8566
865.2344,0,0.0946,1.2579
865.2344,1,0.0945,1.5418
865.2344,2,0.2592,0.9415
865.2344,3,0.1075,1.295
865.2344,4,0.1392,1.0863
865.2344,5,0.0988,1.0848
865.2344,6,0.2005,1.1431
865.2344,7,0.1296,1.1173
865.2344,8,0.1695,2.1804
865.2344,9,0.1015,2.1945
865.2344,10,0.1215,2.2704
865.2344,11,0.1077,2.0769
865.2344,12,0.1544,1.4388
865.2344,13,0.104,1.2367
865.2344,14,0.1598,1.5803
865.2344,15,0.143,131.4148
867.1875,0,0.0903,1.2618
867.1875,1,0.092,1.3284
867.1875,2,0.2527,1.1022
867.1875,3,0.1046,1.2772
867.1875,4,0.1341,1.292
867.1875,5,0.0963,1.0389
867.1875,6,0.1955,1.0808
867.1875,7,0.1252,1.1696
867.1875,8,0.1646,2.1985
867.1875,9,0.0999,2.139
867.1875,10,0.1191,2.2311
867.1875,11,0.1059,1.9096
867.1875,12,0.1501,1.7176
867.1875,13,0.102,1.1984
867.1875,14,0.1559,1.4096
867.1875,15,0.1405,131.0366
869.1406,0,0.0862,1.2941
869.1406,1,0.091,1.1691
869.1406,2,0.2457,1.1218
869.1406,3,0.1015,1.2245
869.1406,4,0.1286,1.0448
869.1406,5,0.0952,1.1307
869.1406,6,0.1921,1.0101
869.1406,7,0.1211,1.0962
869.1406,8,0.1594,2.1509
869.1406,9,0.0979,2.1861
869.1406,10,0.1166,2.1087
869.1406,11,0.104,1.8475
869.1406,12,0.1453,1.7596
869.1406,13,0.1,1.2607
869.1406,14,0.1521,1.4422
869.1406,15,0.1383,134.8924
871.0938,0,0.0829,1.1395
871.0938,1,0.0957,0.9278
871.0938,2,0.2406,1.045
871.0938,3,0.1009,1.4155
871.0938,4,0.1238,1.1681
871.0938,5,0.1016,0.9744
871.0938,6,0.1942,0.9687
871.0938,7,0.1184,1.0514
871.0938,8,0.1549,1.9716
871.0938,9,0.0962,1.9651
871.0938,10,0.1145,1.8753
871.0938,11,0.1019,1.7728
871.0938,12,0.141,1.7402
871.0938,13,0.0984,1.3252
871.0938,14,0.1494,1.5039
871.0938,15,0.1343,125.8652
873.0469,0,0.0804,1.1193
873.0469,1,0.1018,1.0238
873.0469,2,0.2381,1.133
873.0469,3,0.1028,1.2494
873.0469,4,0.1204,1.2532
873.0469,5,0.1152,8.046
873.0469,6,0.2001,1.0251
873.0469,7,0.1168,1.2489
873.0469,8,0.1518,2.0174
873.0469,9,0.0949,2.023
873.0469,10,0.1131,1.8729
873.0469,11,0.1007,1.8994
873.0469,12,0.138,1.6932
873.0469,13,0.0974,1.3799
873.0469,14,0.1475,1.5407
873.0469,15,0.1317,120.7059
875.0,0,0.0785,1.0954
875.0,1,0.1041,1.1921
875.0,2,0.2387,1.5079
875.0,3,0.1044,1.0746
875.0,4,0.1184,1.3981
875.0,5,0.1248,17.9975
875.0,6,0.2023,1.7553
875.0,7,0.1153,1.0761
875.0,8,0.15,2.0209
875.0,9,0.0944,2.1136
