freqs,channel,p1,chi2
755.8594,9,0.1351,1.5665
755.8594,10,0.183,1.1862
755.8594,11,2.647,94.423
755.8594,12,0.1228,2.2456
755.8594,13,0.1315,1.3806
755.8594,14,0.1207,1.5048
755.8594,15,2.4684,100.0848
757.8125,0,0.3735,1.3751
757.8125,1,0.2828,1.0499
757.8125,2,0.3771,1.1526
757.8125,3,4.1483,90.7424
757.8125,4,0.2644,1.2867
757.8125,5,0.2304,1.05
757.8125,6,0.0784,1.0436
757.8125,7,3.5365,90.5317
757.8125,8,0.1986,1.4388
757.8125,9,0.1371,1.4671
757.8125,10,0.1844,1.0944
757.8125,11,2.5645,99.6731
757.8125,12,0.1247,1.8732
757.8125,13,0.1296,1.4202
757.8125,14,0.1225,1.3454
757.8125,15,2.473,107.5986
759.7656,0,0.3763,1.3668
759.7656,1,0.2854,1.1721
759.7656,2,0.3833,1.1053
759.7656,3,4.3399,98.2785
759.7656,4,0.2671,1.3287
759.7656,5,0.2334,1.1194
759.7656,6,0.0779,0.8979
759.7656,7,3.5263,86.2206
759.7656,8,0.2015,2.7876
759.7656,9,0.1391,2.2458
759.7656,10,0.1872,1.8776
759.7656,11,2.4007,86.6294
759.7656,12,0.1271,3.229
759.7656,13,0.1322,2.3545
759.7656,14,0.1242,1.9013
759.7656,15,2.5181,111.1688
761.7188,0,0.3755,1.3557
761.7188,1,0.2855,1.3147
761.7188,2,0.3843,1.3138
761.7188,3,4.3474,121.0501
761.7188,4,0.2679,1.6616
761.7188,5,0.2341,2.8143
761.7188,6,0.0782,1.2033
761.7188,7,3.4089,91.8942
761.7188,8,0.2025,10.1402
761.7188,9,0.14,6.8215
761.7188,10,0.1885,5.4451
761.7188,11,2.3606,92.588
761.7188,12,0.1285,9.2896
761.7188,13,0.1341,6.3252
761.7188,14,0.1246,4.6631
761.7188,15,2.5497,130.516
763.6719,0,0.3701,1.2785
763.6719,1,0.2822,1.4104
763.6719,2,0.3816,1.2745
763.6719,3,4.2672,119.5704
763.6719,4,0.2638,1.5811
763.6719,5,0.2314,2.5604
763.6719,6,0.0783,1.1312
763.6719,7,3.2028,98.4566
763.6719,8,0.2008,9.044
763.6719,9,0.1389,6.6798
763.6719,10,0.1871,5.8689
763.6719,11,2.3793,102.4112
763.6719,12,0.1274,7.9962
763.6719,13,0.1324,5.8376
763.6719,14,0.1236,4.7903
763.6719,15,2.5813,129.773
765.625,0,0.3616,1.3253
765.625,1,0.2758,1.1984
765.625,2,0.3737,1.209
765.625,3,4.1878,111.1249
765.625,4,0.2563,1.1394
765.625,5,0.2256,1.1377
765.625,6,0.0771,0.9621
765.625,7,3.2397,95.9725
765.625,8,0.1973,2.2141
765.625,9,0.1361,1.8025
765.625,10,0.183,1.9055
765.625,11,2.43,103.93
765.625,12,0.125,2.4092
765.625,13,0.1281,1.994
765.625,14,0.1212,1.8069
765.625,15,2.5642,106.1009
767.5781,0,0.351,1.2432
767.5781,1,0.2666,1.2106
767.5781,2,0.3601,1.1591
767.5781,3,4.1812,104.3966
767.5781,4,0.2471,1.0727
767.5781,5,0.2182,1.0162
767.5781,6,0.0746,1.03
767.5781,7,3.1822,76.6796
767.5781,8,0.1923,1.5001
767.5781,9,0.1321,1.3514
767.5781,10,0.1774,1.1389
767.5781,11,2.4328,93.1029
767.5781,12,0.1223,1.6808
767.5781,13,0.1244,1.5813
767.5781,14,0.1179,1.4799
767.5781,15,2.5096,101.8659
769.5312,0,0.3417,1.3431
769.5312,1,0.2593,1.1455
769.5312,2,0.347,1.1178
769.5312,3,4.0376,95.9728
769.5312,4,0.2404,1.1096
769.5312,5,0.2113,1.113
769.5312,6,0.0725,1.3105
769.5312,7,3.1556,66.3625
769.5312,8,0.1873,1.7489
769.5312,9,0.1283,1.4786
769.5312,10,0.1726,1.2428
769.5312,11,2.4822,91.3759
769.5312,12,0.1215,1.5837
769.5312,13,0.1239,1.4219
769.5312,14,0.1146,1.6728
769.5312,15,2.4711,118.2563
771.4844,0,0.3367,1.1372
771.4844,1,0.262,1.1048
771.4844,2,0.3423,1.0684
771.4844,3,4.2438,110.0976
771.4844,4,0.239,1.0884
771.4844,5,0.2065,1.038
771.4844,6,0.0724,1.2821
771.4844,7,3.1333,76.4664
771.4844,8,0.1834,1.2814
771.4844,9,0.1258,1.2772
771.4844,10,0.1695,1.078
771.4844,11,2.6538,91.6961
771.4844,12,0.1218,1.3707
771.4844,13,0.1263,1.0105
771.4844,14,0.1121,1.4743
771.4844,15,2.4162,113.1548
773.4375,0,0.3358,1.1602
773.4375,1,0.2739,1.1733
773.4375,2,0.3428,1.2638
773.4375,3,4.1567,96.8314
773.4375,4,0.2409,1.0516
773.4375,5,0.2035,1.2222
773.4375,6,0.0735,1.4543
773.4375,7,3.1831,82.3039
773.4375,8,0.181,1.5295
773.4375,9,0.1245,1.4922
773.4375,10,0.1681,1.5211
773.4375,11,2.6128,95.9986
773.4375,12,0.1218,1.6145
773.4375,13,0.1289,1.2392
773.4375,14,0.1105,2.4533
773.4375,15,2.4897,112.0283
775.3906,0,0.3352,1.2108
775.3906,1,0.2807,2.076
775.3906,2,0.339,1.144
775.3906,3,4.0194,85.3693
775.3906,4,0.2409,1.1528
775.3906,5,0.2015,1.3002
775.3906,6,0.0738,1.5139
775.3906,7,3.171,85.4031
775.3906,8,0.1801,1.3878
775.3906,9,0.124,1.2289
775.3906,10,0.1677,1.4525
775.3906,11,2.4726,100.7198
775.3906,12,0.1207,1.371
775.3906,13,0.1292,1.6351
775.3906,14,0.1099,2.2495
775.3906,15,2.5137,113.0627
777.3438,0,0.3319,1.2145
777.3438,1,0.2712,1.3317
777.3438,2,0.3263,1.098
777.3438,3,4.0315,95.1278
777.3438,4,0.2364,0.9952
777.3438,5,0.2003,1.101
777.3438,6,0.0723,1.0845
777.3438,7,3.2004,79.0105
777.3438,8,0.1807,1.4385
777.3438,9,0.124,1.107
777.3438,10,0.1673,1.0867
777.3438,11,2.3788,106.7374
777.3438,12,0.1193,1.3817
777.3438,13,0.1264,1.0592
777.3438,14,0.1099,1.4829
777.3438,15,2.5529,110.7731
779.2969,0,0.3288,1.224
779.2969,1,0.2526,1.0226
779.2969,2,0.3117,1.1761
779.2969,3,3.9507,104.325
779.2969,4,0.2302,1.1671
779.2969,5,0.2007,1.0374
779.2969,6,0.0698,1.1932
779.2969,7,3.4526,85.8305
779.2969,8,0.1826,1.515
779.2969,9,0.1247,1.1195
779.2969,10,0.1674,1.0944
779.2969,11,2.3318,105.187
779.2969,12,0.1191,1.5118
779.2969,13,0.122,1.3092
779.2969,14,0.1105,1.3336
779.2969,15,2.5062,109.4544
781.25,0,0.3309,1.3452
781.25,1,0.2434,1.0195
781.25,2,0.3047,1.1885
781.25,3,4.0737,88.8529
781.25,4,0.2275,1.1757
781.25,5,0.2033,1.1019
781.25,6,0.0688,1.1509
781.25,7,3.55,95.8753
781.25,8,0.1859,1.7374
781.25,9,0.1263,1.3355
781.25,10,0.1681,1.2652
781.25,11,2.3499,104.1742
781.25,12,0.1201,1.9041
781.25,13,0.1191,1.5668
781.25,14,0.1116,1.5207
781.25,15,2.4279,121.0964
783.2031,0,0.3376,1.2601
783.2031,1,0.2488,1.1938
783.2031,2,0.3062,1.2244
783.2031,3,4.0534,91.0159
783.2031,4,0.2293,1.3093
783.2031,5,0.207,1.0085
783.2031,6,0.0696,1.0237
783.2031,7,3.3979,98.6575
783.2031,8,0.1898,1.4481
783.2031,9,0.1295,1.3983
783.2031,10,0.1701,1.1832
783.2031,11,2.4209,102.0471
783.2031,12,0.1222,1.8477
783.2031,13,0.1196,1.5478
783.2031,14,0.1131,1.2209
783.2031,15,2.4002,131.4699
785.1562,0,0.3447,1.1436
785.1562,1,0.2562,1.1567
785.1562,2,0.309,1.1945
785.1562,3,4.0793,97.134
785.1562,4,0.2332,1.0981
785.1562,5,0.2103,1.2358
785.1562,6,0.0707,1.1266
785.1562,7,3.1798,92.1199
785.1562,8,0.1932,2.6454
785.1562,9,0.1319,2.5293
785.1562,10,0.1726,2.4013
785.1562,11,2.4752,104.9467
785.1562,12,0.1241,2.9968
785.1562,13,0.1222,2.552
785.1562,14,0.1148,2.4774
785.1562,15,2.4411,134.6623
787.1094,0,0.3485,1.1821
787.1094,1,0.2572,1.1094
787.1094,2,0.3083,1.1484
787.1094,3,4.109,95.768
787.1094,4,0.2343,1.4108
787.1094,5,0.2117,1.2698
787.1094,6,0.0711,1.0823
787.1094,7,3.0359,89.9159
787.1094,8,0.1944,5.3134
787.1094,9,0.1329,7.3038
787.1094,10,0.174,8.0318
787.1094,11,2.4291,106.6218
787.1094,12,0.1247,5.644
787.1094,13,0.124,5.6005
787.1094,14,0.1156,4.8798
787.1094,15,2.4209,129.8842
789.0625,0,0.3488,1.1072
789.0625,1,0.2561,1.1421
789.0625,2,0.3039,1.1072
789.0625,3,4.2056,114.4026
789.0625,4,0.2319,1.2473
789.0625,5,0.2103,1.1201
789.0625,6,0.0705,0.9606
789.0625,7,3.0963,85.1974
789.0625,8,0.1928,3.593
789.0625,9,0.1318,4.1863
789.0625,10,0.1724,4.1945
789.0625,11,2.336,90.0329
789.0625,12,0.1237,4.0468
789.0625,13,0.1224,3.8426
789.0625,14,0.1146,2.8254
789.0625,15,2.3819,111.5122
791.0156,0,0.3453,1.2929
791.0156,1,0.2557,0.9881
791.0156,2,0.2972,1.1272
791.0156,3,4.2283,111.1717
791.0156,4,0.2265,1.1414
791.0156,5,0.2061,1.0422
791.0156,6,0.0685,1.1877
791.0156,7,3.1387,79.0456
791.0156,8,0.1884,1.4567
791.0156,9,0.1291,1.2964
791.0156,10,0.1683,1.1258
791.0156,11,2.3593,88.5236
791.0156,12,0.1213,1.8669
791.0156,13,0.1186,1.6144
791.0156,14,0.1124,1.5827
791.0156,15,2.4002,100.418
792.9688,0,0.3389,1.3116
792.9688,1,0.254,1.1364
792.9688,2,0.2901,1.1965
792.9688,3,4.2275,114.1249
792.9688,4,0.2215,1.1547
792.9688,5,0.2001,1.0549
792.9688,6,0.0665,0.9346
792.9688,7,3.1269,80.4934
792.9688,8,0.1831,1.4063
792.9688,9,0.1255,1.308
792.9688,10,0.1643,1.2112
792.9688,11,2.3982,92.7671
792.9688,12,0.1179,1.7876
792.9688,13,0.1171,1.4064
792.9688,14,0.1101,1.4785
792.9688,15,2.4715,97.9953
794.9219,0,0.3323,1.2757
794.9219,1,0.2517,1.1118
794.9219,2,0.285,1.0533
794.9219,3,4.1379,97.6738
794.9219,4,0.219,0.9917
794.9219,5,0.195,1.1193
794.9219,6,0.0683,1.1058
794.9219,7,3.191,80.9515
794.9219,8,0.1776,1.4696
794.9219,9,0.1219,1.4078
794.9219,10,0.1635,1.1189
794.9219,11,2.3358,88.9711
794.9219,12,0.1153,1.5967
794.9219,13,0.1224,0.9744
794.9219,14,0.11,1.2754
794.9219,15,2.503,92.0578
796.875,0,0.3275,1.1313
796.875,1,0.2532,1.137
796.875,2,0.2836,0.9525
796.875,3,4.0732,97.5802
796.875,4,0.2211,1.0553
796.875,5,0.1933,0.9623
796.875,6,0.0757,1.9179
796.875,7,3.2167,75.4619
796.875,8,0.1734,1.5262
796.875,9,0.1191,1.4369
796.875,10,0.1658,0.9632
796.875,11,2.2773,92.3463
796.875,12,0.1141,1.6046
796.875,13,0.1325,1.8704
796.875,14,0.1117,1.2613
796.875,15,2.5955,95.3896
798.8281,0,0.3235,1.2629
798.8281,1,0.2562,0.9667
798.8281,2,0.285,1.0857
798.8281,3,4.1466,97.5803
798.8281,4,0.2248,0.996
798.8281,5,0.1931,1.2484
798.8281,6,0.0834,4.606
798.8281,7,3.3398,71.3657
798.8281,8,0.1706,2.0237
798.8281,9,0.1172,2.0112
798.8281,10,0.1679,1.6136
798.8281,11,2.3041,118.9717
798.8281,12,0.1133,2.522
798.8281,13,0.1409,2.0647
798.8281,14,0.1132,1.6634
798.8281,15,2.6647,94.7065
800.7812,0,0.3192,1.3681
800.7812,1,0.2541,1.0538
800.7812,2,0.2856,0.8778
800.7812,3,4.2093,105.3923
800.7812,4,0.2253,1.0651
800.7812,5,0.1925,1.1439
800.7812,6,0.0849,6.7725
800.7812,7,3.3352,70.3019
800.7812,8,0.1695,1.9199
800.7812,9,0.1162,1.7926
800.7812,10,0.1668,2.0063
800.7812,11,2.2738,119.9106
800.7812,12,0.1123,2.3793
800.7812,13,0.1419,1.5218
800.7812,14,0.1127,2.0725
800.7812,15,2.6334,105.3018
802.7344,0,0.314,1.2088
802.7344,1,0.2464,0.8921
802.7344,2,0.2837,0.8836
802.7344,3,4.2269,102.5549
802.7344,4,0.2221,1.0695
802.7344,5,0.1909,1.0023
802.7344,6,0.0791,5.8455
802.7344,7,3.3756,84.8161
802.7344,8,0.1695,1.7176
802.7344,9,0.1165,1.2727
802.7344,10,0.163,1.1552
802.7344,11,2.258,96.4733
802.7344,12,0.1113,1.7077
802.7344,13,0.1348,1.7779
802.7344,14,0.11,1.4529
802.7344,15,2.518,112.8602
804.6875,0,0.31,1.2429
804.6875,1,0.2392,0.9627
804.6875,2,0.2823,1.1249
804.6875,3,4.2729,86.9111
804.6875,4,0.2186,1.2381
804.6875,5,0.1905,0.9441
804.6875,6,0.0716,1.8593
804.6875,7,3.3363,79.1841
804.6875,8,0.1709,1.4941
804.6875,9,0.1175,1.2677
804.6875,10,0.1593,1.0638
804.6875,11,2.217,98.119
804.6875,12,0.1108,1.5632
804.6875,13,0.1238,1.2086
804.6875,14,0.1075,1.2976
804.6875,15,2.4366,125.4924
806.6406,0,0.3064,1.1384
806.6406,1,0.2367,1.0537
806.6406,2,0.2852,1.0859
806.6406,3,4.3262,103.8809
806.6406,4,0.2193,1.229
806.6406,5,0.1929,1.15
806.6406,6,0.0681,1.2285
806.6406,7,3.2138,71.8369
806.6406,8,0.1732,1.4822
806.6406,9,0.1197,1.3886
806.6406,10,0.1586,1.2576
806.6406,11,2.2359,111.717
806.6406,12,0.1115,1.665
806.6406,13,0.1162,1.2515
806.6406,14,0.107,1.5787
806.6406,15,2.4573,150.2528
808.5938,0,0.3016,1.2209
808.5938,1,0.2361,1.1276
808.5938,2,0.291,1.1214
808.5938,3,4.2407,104.3201
808.5938,4,0.2212,1.101
808.5938,5,0.1964,1.0294
808.5938,6,0.0679,0.9543
808.5938,7,3.2147,85.1199
808.5938,8,0.1755,1.5623
808.5938,9,0.1222,1.2636
808.5938,10,0.1608,1.2566
808.5938,11,2.2445,125.8282
808.5938,12,0.1132,1.5998
808.5938,13,0.1157,1.5378
808.5938,14,0.1088,1.6094
808.5938,15,2.4072,132.3027
810.5469,0,0.2947,1.3151
810.5469,1,0.2337,1.1
810.5469,2,0.2958,1.2575
810.5469,3,4.1876,87.8661
810.5469,4,0.2207,1.1193
810.5469,5,0.1981,1.0997
810.5469,6,0.0681,1.0318
810.5469,7,3.2386,96.0781
810.5469,8,0.1772,2.0054
810.5469,9,0.1239,2.2705
810.5469,10,0.1635,1.4504
810.5469,11,2.2437,109.3675
810.5469,12,0.1154,1.9293
810.5469,13,0.1187,2.0043
810.5469,14,0.1106,1.7487
810.5469,15,2.2893,116.4165
812.5,0,0.2857,1.4705
812.5,1,0.2289,1.3096
812.5,2,0.2951,1.5101
812.5,3,4.2824,97.4501
812.5,4,0.2165,1.263
812.5,5,0.1969,1.1685
812.5,6,0.0683,1.1588
812.5,7,3.1729,99.675
812.5,8,0.1772,2.1556
812.5,9,0.1242,3.0271
812.5,10,0.164,1.1175
812.5,11,2.2309,99.1144
812.5,12,0.1163,2.0297
812.5,13,0.1197,2.3287
812.5,14,0.1109,1.4425
812.5,15,2.3395,115.8059
814.4531,0,0.2741,1.1175
814.4531,1,0.2218,1.3493
814.4531,2,0.2888,1.2291
814.4531,3,4.1935,89.012
814.4531,4,0.2096,1.1052
814.4531,5,0.193,1.0752
814.4531,6,0.0683,1.0338
814.4531,7,3.1814,95.7348
814.4531,8,0.1754,1.6623
814.4531,9,0.1231,1.8169
814.4531,10,0.1622,1.2201
814.4531,11,2.2363,111.9503
814.4531,12,0.1148,1.7773
814.4531,13,0.1176,1.9405
814.4531,14,0.1099,1.4505
814.4531,15,2.347,121.3199
816.4062,0,0.2599,1.0948
816.4062,1,0.2128,1.0896
816.4062,2,0.2783,1.0863
816.4062,3,4.2431,103.7522
816.4062,4,0.2006,1.1023
816.4062,5,0.187,1.0111
816.4062,6,0.0663,1.1057
816.4062,7,3.2402,100.9619
816.4062,8,0.1718,1.4731
816.4062,9,0.1208,1.4195
816.4062,10,0.1584,1.1733
816.4062,11,2.2485,122.9764
816.4062,12,0.112,1.7562
816.4062,13,0.1141,1.5907
816.4062,14,0.1076,1.3036
816.4062,15,2.2865,112.8861
818.3594,0,0.2457,1.2561
818.3594,1,0.2029,1.0724
818.3594,2,0.2664,0.9992
818.3594,3,4.3373,100.5513
818.3594,4,0.1912,1.1054
818.3594,5,0.1792,0.9948
818.3594,6,0.066,1.0939
818.3594,7,3.3295,112.0615
818.3594,8,0.1671,1.344
818.3594,9,0.1177,1.357
818.3594,10,0.1552,1.3207
818.3594,11,2.2395,116.5795
818.3594,12,0.1107,1.5729
818.3594,13,0.1118,1.3058
818.3594,14,0.1048,1.4021
818.3594,15,2.2524,111.484
820.3125,0,0.2362,1.1053
820.3125,1,0.1935,0.9092
820.3125,2,0.2548,1.0803
820.3125,3,4.2527,95.8258
820.3125,4,0.1846,1.1048
820.3125,5,0.1729,1.1419
820.3125,6,0.0757,3.3179
820.3125,7,3.3681,108.3727
820.3125,8,0.1638,1.1914
820.3125,9,0.115,1.4691
820.3125,10,0.1523,1.0692
820.3125,11,2.2366,114.9931
820.3125,12,0.1125,1.2155
820.3125,13,0.1104,1.2326
820.3125,14,0.1027,1.4086
820.3125,15,2.1969,107.2906
822.2656,0,0.2327,1.0935
822.2656,1,0.1855,1.053
822.2656,2,0.2457,1.0355
822.2656,3,4.1749,94.4184
822.2656,4,0.1827,1.1767
822.2656,5,0.1692,1.0974
822.2656,6,0.0935,52.4871
822.2656,7,3.3447,106.8774
822.2656,8,0.1621,1.2875
822.2656,9,0.1124,1.5254
822.2656,10,0.1499,1.3184
822.2656,11,2.2327,100.2823
822.2656,12,0.1159,1.0624
822.2656,13,0.1086,1.3435
822.2656,14,0.1019,1.2429
822.2656,15,2.1603,101.9557
824.2188,0,0.2312,0.9731
824.2188,1,0.1805,1.0417
824.2188,2,0.2389,0.9573
824.2188,3,4.1555,97.4933
824.2188,4,0.1831,1.0176
824.2188,5,0.1682,1.0763
824.2188,6,0.1058,160.0196
824.2188,7,3.2681,100.8238
824.2188,8,0.1622,1.3117
824.2188,9,0.1106,1.5882
824.2188,10,0.148,1.455
824.2188,11,2.3141,108.6391
824.2188,12,0.1178,1.0732
824.2188,13,0.1065,1.4055
824.2188,14,0.1027,1.2016
824.2188,15,2.1109,90.0645
826.1719,0,0.227,0.988
826.1719,1,0.1784,1.1859
826.1719,2,0.2329,1.033
826.1719,3,4.2266,92.9152
826.1719,4,0.1819,1.0268
826.1719,5,0.1667,1.0067
826.1719,6,0.1036,132.1296
826.1719,7,3.1183,83.4684
826.1719,8,0.1619,1.2148
826.1719,9,0.1097,1.4351
826.1719,10,0.1468,1.5476
826.1719,11,2.3067,111.9566
826.1719,12,0.1161,0.9864
826.1719,13,0.1054,1.4006
826.1719,14,0.1037,1.0839
826.1719,15,2.1268,101.187
828.125,0,0.2206,1.0105
828.125,1,0.1768,0.9161
828.125,2,0.2271,1.0141
828.125,3,4.3001,91.6314
828.125,4,0.1787,1.0242
828.125,5,0.1646,1.089
828.125,6,0.0873,29.3475
828.125,7,3.1464,96.1517
828.125,8,0.1614,1.3658
828.125,9,0.11,1.435
828.125,10,0.1465,1.219
828.125,11,2.2121,96.1186
828.125,12,0.1121,1.1886
828.125,13,0.1059,1.2747
828.125,14,0.1036,1.1435
828.125,15,2.2098,108.1785
830.0781,0,0.2159,1.0714
830.0781,1,0.1759,0.9595
830.0781,2,0.2223,1.1635
830.0781,3,4.3473,116.3502
830.0781,4,0.1762,1.1585
830.0781,5,0.1644,1.2332
830.0781,6,0.0678,2.121
830.0781,7,3.1444,95.2429
830.0781,8,0.1616,1.448
830.0781,9,0.1116,1.4043
830.0781,10,0.1474,1.2151
830.0781,11,2.2172,109.8982
830.0781,12,0.1084,1.5463
830.0781,13,0.1068,1.353
830.0781,14,0.1027,1.3339
830.0781,15,2.2344,107.4812
832.0312,0,0.2148,1.1272
832.0312,1,0.178,0.829
832.0312,2,0.2198,1.04
832.0312,3,4.2874,127.5841
832.0312,4,0.177,0.8956
832.0312,5,0.1667,1.0331
832.0312,6,0.06,1.0645
832.0312,7,3.1957,94.5875
832.0312,8,0.1639,1.5796
832.0312,9,0.1138,1.3332
832.0312,10,0.1495,1.3811
832.0312,11,2.1692,99.6967
832.0312,12,0.1073,1.8817
832.0312,13,0.1077,1.4774
832.0312,14,0.1026,1.4762
832.0312,15,2.237,115.4061
833.9844,0,0.2155,1.2337
833.9844,1,0.1819,1.0771
833.9844,2,0.2193,1.1156
833.9844,3,4.2395,118.7735
833.9844,4,0.1799,0.907
833.9844,5,0.1696,1.0922
833.9844,6,0.0629,1.0239
833.9844,7,3.2079,93.9719
833.9844,8,0.1674,1.5196
833.9844,9,0.1159,1.3876
833.9844,10,0.1517,1.4329
833.9844,11,2.1409,97.0108
833.9844,12,0.1085,1.8541
833.9844,13,0.109,1.4907
833.9844,14,0.1038,1.4975
833.9844,15,2.232,104.3767
835.9375,0,0.2141,1.1686
835.9375,1,0.1835,1.0046
835.9375,2,0.2177,0.9415
835.9375,3,4.0625,105.8178
835.9375,4,0.182,1.1138
835.9375,5,0.1706,1.188
835.9375,6,0.0642,0.9266
835.9375,7,3.2403,97.4149
835.9375,8,0.1702,1.7359
835.9375,9,0.1174,1.6292
835.9375,10,0.153,1.4188
835.9375,11,2.1312,98.879
835.9375,12,0.1106,2.0902
835.9375,13,0.1112,1.9769
835.9375,14,0.1058,1.536
835.9375,15,2.2082,103.6561
837.8906,0,0.2095,1.1109
837.8906,1,0.1826,1.0426
837.8906,2,0.214,1.1129
837.8906,3,4.052,99.4747
837.8906,4,0.1812,1.1951
837.8906,5,0.1696,1.2947
837.8906,6,0.0621,1.0261
837.8906,7,3.3093,97.9825
837.8906,8,0.1706,1.9235
837.8906,9,0.1175,1.7727
837.8906,10,0.1525,1.2942
837.8906,11,2.2225,114.6882
837.8906,12,0.1115,2.0205
837.8906,13,0.1121,2.0933
837.8906,14,0.1062,1.5533
837.8906,15,2.211,103.4608
839.8438,0,0.2029,1.1467
839.8438,1,0.1802,1.0385
839.8438,2,0.2082,0.9787
839.8438,3,3.907,98.5845
839.8438,4,0.1769,1.1139
839.8438,5,0.167,1.1163
839.8438,6,0.0606,1.0238
839.8438,7,3.452,86.3069
839.8438,8,0.1683,1.6324
839.8438,9,0.116,1.4869
839.8438,10,0.1505,1.3146
839.8438,11,2.3527,119.7152
839.8438,12,0.1103,1.9852
839.8438,13,0.11,1.6431
839.8438,14,0.1042,1.483
839.8438,15,2.2346,114.9704
841.7969,0,0.1953,1.1522
841.7969,1,0.1761,1.0368
841.7969,2,0.2015,0.8822
841.7969,3,3.6708,78.4755
841.7969,4,0.1715,1.0839
841.7969,5,0.1623,1.0702
841.7969,6,0.0601,1.0705
841.7969,7,3.4941,87.2783
841.7969,8,0.1637,1.4306
841.7969,9,0.1132,1.335
841.7969,10,0.1471,1.3934
841.7969,11,2.4176,125.9013
841.7969,12,0.1076,1.9726
841.7969,13,0.1065,1.454
841.7969,14,0.1013,1.3624
841.7969,15,2.2568,108.979
843.75,0,0.1882,1.0759
843.75,1,0.1694,1.0185
843.75,2,0.194,1.0387
843.75,3,3.8938,88.5085
843.75,4,0.1669,1.0529
843.75,5,0.1568,1.2113
843.75,6,0.0586,0.9387
843.75,7,3.3551,83.339
843.75,8,0.1599,1.4887
843.75,9,0.11,1.4283
843.75,10,0.144,1.2082
843.75,11,2.3629,111.0733
843.75,12,0.1051,1.7589
843.75,13,0.1058,1.4742
843.75,14,0.0999,1.3126
843.75,15,2.2964,96.5823
845.7031,0,0.1842,1.0199
845.7031,1,0.1646,1.0734
845.7031,2,0.1873,1.1236
845.7031,3,4.0718,96.3752
845.7031,4,0.1659,0.9762
845.7031,5,0.1533,1.1301
845.7031,6,0.0597,1.1248
845.7031,7,3.3233,94.5545
845.7031,8,0.1575,1.2847
845.7031,9,0.1073,1.339
845.7031,10,0.1417,1.2677
845.7031,11,2.2669,97.2723
845.7031,12,0.1044,1.6283
845.7031,13,0.1101,1.0458
845.7031,14,0.1006,1.1227
845.7031,15,2.2912,97.7025
847.6562,0,0.1837,1.0748
847.6562,1,0.1661,1.0971
847.6562,2,0.1856,0.8988
847.6562,3,4.0679,97.6395
847.6562,4,0.1683,1.0615
847.6562,5,0.1537,1.0216
847.6562,6,0.0667,2.1167
847.6562,7,3.3364,118.944
847.6562,8,0.1571,1.1829
847.6562,9,0.1059,1.5206
847.6562,10,0.1409,1.2386
847.6562,11,2.2222,97.9677
847.6562,12,0.1052,1.4723
847.6562,13,0.1159,1.5203
847.6562,14,0.1017,1.0763
847.6562,15,2.1634,107.9363
849.6094,0,0.1828,0.9822
849.6094,1,0.1677,1.2217
849.6094,2,0.1878,1.0605
849.6094,3,3.9247,84.7704
849.6094,4,0.17,1.0486
849.6094,5,0.1538,1.0116
849.6094,6,0.0736,10.732
849.6094,7,3.3318,122.7367
849.6094,8,0.157,1.1697
849.6094,9,0.1053,1.2438
849.6094,10,0.1409,1.4166
849.6094,11,2.1698,117.8658
849.6094,12,0.1062,1.3917
849.6094,13,0.1182,1.8606
849.6094,14,0.1012,1.0923
849.6094,15,2.1569,121.5017
851.5625,0,0.1787,0.9569
851.5625,1,0.1627,1.2592
851.5625,2,0.1873,1.003
851.5625,3,3.9129,92.2547
851.5625,4,0.168,1.0246
851.5625,5,0.1511,1.1704
851.5625,6,0.0733,11.7096
851.5625,7,3.283,111.7681
851.5625,8,0.1567,1.2068
851.5625,9,0.1053,1.4556
851.5625,10,0.1406,1.2391
851.5625,11,2.1675,116.3537
851.5625,12,0.1057,1.4122
851.5625,13,0.1149,1.4954
851.5625,14,0.0993,1.0813
851.5625,15,2.1249,103.9676
853.5156,0,0.1737,1.0885
853.5156,1,0.1546,1.0921
853.5156,2,0.1802,1.1009
853.5156,3,3.9477,93.5014
853.5156,4,0.1628,1.0482
853.5156,5,0.148,1.0727
853.5156,6,0.0657,2.7301
853.5156,7,3.2789,94.1778
853.5156,8,0.156,1.373
853.5156,9,0.1057,1.3207
853.5156,10,0.1404,1.1504
853.5156,11,2.1516,116.0795
853.5156,12,0.1043,1.5019
853.5156,13,0.1087,1.1401
853.5156,14,0.0972,1.4181
853.5156,15,2.1287,112.4421
855.4688,0,0.1724,0.9677
855.4688,1,0.1518,1.042
855.4688,2,0.1726,1.0585
855.4688,3,4.0572,104.4162
855.4688,4,0.1583,1.2402
855.4688,5,0.1479,1.159
855.4688,6,0.0586,1.1567
855.4688,7,3.3393,107.0806
855.4688,8,0.157,1.5783
855.4688,9,0.1071,1.3707
855.4688,10,0.1412,1.2472
855.4688,11,2.1323,108.7216
855.4688,12,0.1039,1.7474
855.4688,13,0.1043,1.2814
855.4688,14,0.0967,1.6291
855.4688,15,2.1975,126.0872
857.4219,0,0.1738,1.0992
857.4219,1,0.1533,1.0853
857.4219,2,0.1719,0.9479
857.4219,3,4.0757,94.9371
857.4219,4,0.1582,0.9429
857.4219,5,0.1507,1.213
857.4219,6,0.0583,1.1103
857.4219,7,3.3316,105.8714
857.4219,8,0.1597,1.5973
857.4219,9,0.1097,1.5504
857.4219,10,0.1435,1.312
857.4219,11,2.0873,104.2769
857.4219,12,0.1055,1.8712
857.4219,13,0.1043,1.4785
